k,series,cell,m,d,r,net,position,instance,branch,probe_attempted,probe_intents,probe_destroyed,finalized,action,note_written_at,n_lines_at_decision,n_sacrifice_lines_at_decision,net_at_decision,read_notes,composition_matches_assignment,rejected_missing_note,turns_used,stopped,wall_clock_s,cost
5610,B,B_d0,4,0,4,-4,5,45384,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,77.88,0.021259524000000002
5611,B,B_d0,4,0,4,-4,5,45392,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,26.3,0.0097385574
5612,B,B_d0,4,0,4,-4,5,45400,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,20.33,0.0086398884
5613,B,B_d0,4,0,4,-4,5,45408,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,19.78,0.0081011502
5614,B,B_d0,4,0,4,-4,5,45416,assigned,True,1,False,True,submit_own_solution,probe,4,0,-4,True,True,0,5,,38.07,0.0134762628
5615,B,B_d0,4,0,4,-4,5,45424,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,33.05,0.0110614218
5616,B,B_d0,4,0,4,-4,5,45432,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,15.62,0.0073081008
5617,B,B_d0,4,0,4,-4,5,45440,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,37.69,0.01063437232
5618,B,B_d0,4,0,4,-4,5,45448,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,25.28,0.0096136326
5619,B,B_d0,4,0,4,-4,5,45456,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,74.13,0.0212227158
5620,B,B_d0,4,0,4,-4,5,45464,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,25.12,0.009637056
5621,B,B_d0,4,0,4,-4,5,45472,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,52.71,0.0152062482
5622,B,B_d0,4,0,4,-4,5,45480,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,76.39,0.0201809322
5623,B,B_d0,4,0,4,-4,5,45488,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,22.21,0.008895315
5624,B,B_d0,4,0,4,-4,5,45496,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,23.06,0.008856276
5625,B,B_d0,4,0,4,-4,5,45504,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,77.77,0.021242793
5626,B,B_d0,4,0,4,-4,5,45512,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,58.64,0.016647345
5627,B,B_d0,4,0,4,-4,5,45520,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,18.72,0.0077486837999999995
5628,B,B_d0,4,0,4,-4,5,45528,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,68.06,0.0183405222
5629,B,B_d0,4,0,4,-4,5,45536,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,23.22,0.0090358554
5630,B,B_d0,4,0,4,-4,5,45544,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,75.57,0.0211914846
5631,B,B_d0,4,0,4,-4,5,45552,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,75.22,0.0211044834
5632,B,B_d0,4,0,4,-4,5,45560,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,75.17,0.0211825614
5633,B,B_d0,4,0,4,-4,5,45568,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,22.49,0.0086934276
5634,B,B_d0,4,0,4,-4,5,45576,assigned,True,1,False,True,submit_own_solution,probe,4,0,-4,True,True,0,5,,29.87,0.0122270148
5635,B,B_d0,4,0,4,-4,5,45584,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,27.33,0.0101010624
5636,B,B_d0,4,0,4,-4,5,45592,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,44.51,0.0134249544
5637,B,B_d0,4,0,4,-4,5,45600,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,5,,79.16,0.0211635996
5638,B,B_d0,4,0,4,-4,5,45608,assigned,True,1,False,True,submit_own_solution,probe,4,0,-4,True,True,0,5,,51.6,0.016390803000000002
5639,B,B_d0,4,0,4,-4,5,45616,assigned,False,0,False,True,submit_own_solution,finalize,4,0,-4,True,True,0,4,,47.96,0.0142470042
5640,B,B_d1,4,1,3,-2,5,45624,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,37.33,0.013571071799999999
5641,B,B_d1,4,1,3,-2,5,45632,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,52.57,0.015291018600000001
5642,B,B_d1,4,1,3,-2,5,45640,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,84.13,0.0229805862
5643,B,B_d1,4,1,3,-2,5,45648,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,1,-2,True,True,0,4,,64.42,0.0174760872
5644,B,B_d1,4,1,3,-2,5,45656,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,48.33,0.0141644646
5645,B,B_d1,4,1,3,-2,5,45664,assigned,False,0,False,False,,,4,1,-2,True,True,0,10,,85.27,0.024522069
5646,B,B_d1,4,1,3,-2,5,45672,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,30.97,0.010897458
5647,B,B_d1,4,1,3,-2,5,45680,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,6,,135.19,0.0349773798
5648,B,B_d1,4,1,3,-2,5,45688,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,40.45,0.0137629206
5649,B,B_d1,4,1,3,-2,5,45696,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,76.35,0.02058374032
5650,B,B_d1,4,1,3,-2,5,45704,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,50.75,0.0141678108
5651,B,B_d1,4,1,3,-2,5,45712,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,29.76,0.0098947134
5652,B,B_d1,4,1,3,-2,5,45720,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,24.4,0.009185319
5653,B,B_d1,4,1,3,-2,5,45728,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,50.96,0.01395937972
5654,B,B_d1,4,1,3,-2,5,45736,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,48.9,0.0161164146
5655,B,B_d1,4,1,3,-2,5,45744,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,77.38,0.021153560999999998
5656,B,B_d1,4,1,3,-2,5,45752,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,1,-2,True,True,0,4,,69.76,0.0185390634
5657,B,B_d1,4,1,3,-2,5,45760,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,72.33,0.021298563
5658,B,B_d1,4,1,3,-2,5,45768,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,76.6,0.021300793800000002
5659,B,B_d1,4,1,3,-2,5,45776,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,58.62,0.018239020800000002
5660,B,B_d1,4,1,3,-2,5,45784,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,56.89,0.017768322
5661,B,B_d1,4,1,3,-2,5,45792,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,35.41,0.0132052206
5662,B,B_d1,4,1,3,-2,5,45800,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,68.68,0.0206650158
5663,B,B_d1,4,1,3,-2,5,45808,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,44.02,0.015268710599999999
5664,B,B_d1,4,1,3,-2,5,45816,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,67.88,0.020535629399999998
5665,B,B_d1,4,1,3,-2,5,45824,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,60.73,0.0173400084
5666,B,B_d1,4,1,3,-2,5,45832,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,76.32,0.0211914846
5667,B,B_d1,4,1,3,-2,5,45840,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,26.81,0.0097285188
5668,B,B_d1,4,1,3,-2,5,45848,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,39.43,0.0126062508
5669,B,B_d1,4,1,3,-2,5,45856,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,50.06,0.014228042400000002
5670,B,B_d1,4,1,3,-2,5,45864,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,20.91,0.0087179664
5671,B,B_d1,4,1,3,-2,5,45872,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,78.76,0.0215595666
5672,B,B_d1,4,1,3,-2,5,45880,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,5,,114.04,0.0217759542
5673,B,B_d1,4,1,3,-2,5,45888,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,50.69,0.014052924599999999
5674,B,B_d1,4,1,3,-2,5,45896,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,40.96,0.0133357224
5675,B,B_d1,4,1,3,-2,5,45904,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,38.09,0.012327400799999999
5676,B,B_d1,4,1,3,-2,5,45912,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,7,,80.67,0.02154581
5677,B,B_d1,4,1,3,-2,5,45920,assigned,True,1,False,True,submit_own_solution,probe,4,1,-2,True,True,0,5,,53.93,0.017131428599999998
5678,B,B_d1,4,1,3,-2,5,45928,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,1,-2,True,True,0,4,,26.82,0.0102271026
5679,B,B_d1,4,1,3,-2,5,45936,assigned,False,0,False,True,submit_own_solution,finalize,4,1,-2,True,True,0,4,,44.46,0.0132989142
5680,B,B_d2,4,2,2,0,5,45944,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,31.72,0.0123932094
5681,B,B_d2,4,2,2,0,5,45952,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,33.04,0.0113793108
5682,B,B_d2,4,2,2,0,5,45960,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,48.62,0.015087049120000001
5683,B,B_d2,4,2,2,0,5,45968,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,31.24,0.0106230696
5684,B,B_d2,4,2,2,0,5,45976,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,30.62,0.0120864744
5685,B,B_d2,4,2,2,0,5,45984,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,31.82,0.01153338472
5686,B,B_d2,4,2,2,0,5,45992,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,43.77,0.0148537818
5687,B,B_d2,4,2,2,0,5,46000,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,34.62,0.0115488516
5688,B,B_d2,4,2,2,0,5,46008,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,35.48,0.0115968138
5689,B,B_d2,4,2,2,0,5,46016,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,45.48,0.013630188
5690,B,B_d2,4,2,2,0,5,46024,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,30.67,0.0107602638
5691,B,B_d2,4,2,2,0,5,46032,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,70.62,0.0208445952
5692,B,B_d2,4,2,2,0,5,46040,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,39.22,0.01130472772
5693,B,B_d2,4,2,2,0,5,46048,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,42.46,0.0136335342
5694,B,B_d2,4,2,2,0,5,46056,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,53.07,0.0154270974
5695,B,B_d2,4,2,2,0,5,46064,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,47.76,0.014006077799999999
5696,B,B_d2,4,2,2,0,5,46072,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,43.7,0.011672661
5697,B,B_d2,4,2,2,0,5,46080,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,59.58,0.016318302
5698,B,B_d2,4,2,2,0,5,46088,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,85.01,0.023324129399999997
5699,B,B_d2,4,2,2,0,5,46096,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,30.76,0.0123898632
5700,B,B_d2,4,2,2,0,5,46104,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,50.14,0.014489046
5701,B,B_d2,4,2,2,0,5,46112,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,62.44,0.018010363799999998
5702,B,B_d2,4,2,2,0,5,46120,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,39.09,0.0134952246
5703,B,B_d2,4,2,2,0,5,46128,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,76.23,0.0210174822
5704,B,B_d2,4,2,2,0,5,46136,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,6,,75.62,0.0232464936
5705,B,B_d2,4,2,2,0,5,46144,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,50.52,0.0160483752
5706,B,B_d2,4,2,2,0,5,46152,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,56.34,0.0175686654
5707,B,B_d2,4,2,2,0,5,46160,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,40.3,0.01297001992
5708,B,B_d2,4,2,2,0,5,46168,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,79.29,0.02156501952
5709,B,B_d2,4,2,2,0,5,46176,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,28.04,0.0119002026
5710,B,B_d2,4,2,2,0,5,46184,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,73.81,0.021490411799999998
5711,B,B_d2,4,2,2,0,5,46192,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,70.02,0.0189885696
5712,B,B_d2,4,2,2,0,5,46200,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,5,,84.86,0.02136905364
5713,B,B_d2,4,2,2,0,5,46208,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,2,0,True,True,0,4,,37.33,0.0120820128
5714,B,B_d2,4,2,2,0,5,46216,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,33.77,0.0128449464
5715,B,B_d2,4,2,2,0,5,46224,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,39.76,0.013884499199999999
5716,B,B_d2,4,2,2,0,5,46232,assigned,False,0,False,True,submit_own_solution,finalize,4,2,0,True,True,0,4,,39.6,0.0125437884
5717,B,B_d2,4,2,2,0,5,46240,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,64.69,0.0192696504
5718,B,B_d2,4,2,2,0,5,46248,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,6,,84.98,0.0249224976
5719,B,B_d2,4,2,2,0,5,46256,assigned,True,1,False,True,submit_own_solution,probe,4,2,0,True,True,0,5,,65.52,0.019681233
5720,B,B_d3,4,3,1,2,5,46264,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,75.78,0.0213420636
5721,B,B_d3,4,3,1,2,5,46272,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,69.78,0.0194001522
5722,B,B_d3,4,3,1,2,5,46280,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,25.34,0.0094965156
5723,B,B_d3,4,3,1,2,5,46288,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,73.0,0.0212015232
5724,B,B_d3,4,3,1,2,5,46296,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,76.04,0.021245023800000002
5725,B,B_d3,4,3,1,2,5,46304,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,49.21,0.01484500732
5726,B,B_d3,4,3,1,2,5,46312,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,39.22,0.012411055800000001
5727,B,B_d3,4,3,1,2,5,46320,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,65.77,0.0180984804
5728,B,B_d3,4,3,1,2,5,46328,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,24.43,0.011149538399999999
5729,B,B_d3,4,3,1,2,5,46336,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,35.12,0.01261532272
5730,B,B_d3,4,3,1,2,5,46344,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,32.71,0.01129915072
5731,B,B_d3,4,3,1,2,5,46352,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,30.05,0.0121567446
5732,B,B_d3,4,3,1,2,5,46360,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,6,,87.24,0.02325153072
5733,B,B_d3,4,3,1,2,5,46368,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,35.54,0.0116246988
5734,B,B_d3,4,3,1,2,5,46376,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,27.42,0.010166871
5735,B,B_d3,4,3,1,2,5,46384,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,35.6,0.011856702
5736,B,B_d3,4,3,1,2,5,46392,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,76.63,0.0210955602
5737,B,B_d3,4,3,1,2,5,46400,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,28.45,0.011689392
5738,B,B_d3,4,3,1,2,5,46408,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,38.57,0.013534263599999999
5739,B,B_d3,4,3,1,2,5,46416,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,78.58,0.0213353712
5740,B,B_d3,4,3,1,2,5,46424,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,46.82,0.0141298872
5741,B,B_d3,4,3,1,2,5,46432,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,6,,77.39,0.0233352834
5742,B,B_d3,4,3,1,2,5,46440,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,24.41,0.0105661842
5743,B,B_d3,4,3,1,2,5,46448,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,74.82,0.021616452
5744,B,B_d3,4,3,1,2,5,46456,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,29.91,0.0118600482
5745,B,B_d3,4,3,1,2,5,46464,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,62.28,0.01734870456
5746,B,B_d3,4,3,1,2,5,46472,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,3,2,True,True,0,4,,42.49,0.0131996436
5747,B,B_d3,4,3,1,2,5,46480,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,27.44,0.011303463599999999
5748,B,B_d3,4,3,1,2,5,46488,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,39.15,0.012467941199999999
5749,B,B_d3,4,3,1,2,5,46496,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,36.43,0.01302892404
5750,B,B_d3,4,3,1,2,5,46504,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,5,,75.99,0.0213721794
5751,B,B_d3,4,3,1,2,5,46512,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,6,,83.2,0.02345320164
5752,B,B_d3,4,3,1,2,5,46520,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,37.22,0.0119559726
5753,B,B_d3,4,3,1,2,5,46528,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,27.84,0.01115039772
5754,B,B_d3,4,3,1,2,5,46536,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,38.74,0.012338554799999998
5755,B,B_d3,4,3,1,2,5,46544,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,22.09,0.0101847174
5756,B,B_d3,4,3,1,2,5,46552,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,54.02,0.0160305288
5757,B,B_d3,4,3,1,2,5,46560,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,58.75,0.016295994
5758,B,B_d3,4,3,1,2,5,46568,assigned,True,1,False,True,submit_own_solution,probe,4,3,2,True,True,0,5,,52.25,0.0169775034
5759,B,B_d3,4,3,1,2,5,46576,assigned,False,0,False,True,submit_own_solution,finalize,4,3,2,True,True,0,4,,57.93,0.0165603438
5760,B,B_d4,4,4,0,4,5,46584,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,56.64,0.017539665
5761,B,B_d4,4,4,0,4,5,46592,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,77.4,0.021627606
5762,B,B_d4,4,4,0,4,5,46600,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,34.97,0.0129932946
5763,B,B_d4,4,4,0,4,5,46608,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,4,,50.34,0.015053438399999999
5764,B,B_d4,4,4,0,4,5,46616,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,40.68,0.01449107352
5765,B,B_d4,4,4,0,4,5,46624,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,27.29,0.01144841016
5766,B,B_d4,4,4,0,4,5,46632,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,35.14,0.01145416668
5767,B,B_d4,4,4,0,4,5,46640,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,73.27,0.0216465678
5768,B,B_d4,4,4,0,4,5,46648,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,76.0,0.0211624842
5769,B,B_d4,4,4,0,4,5,46656,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,62.32,0.01691275476
5770,B,B_d4,4,4,0,4,5,46664,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,32.47,0.011131692
